,Price,PrivPer,F,G,H,J,K,Age,Mileage,Dispacement,Diesel,LPG,Doors5,FirstOwner,ServDealership,ABS,ElecWin,PowSteer,ParkingSens,MultiSteer,AAWheels,CruContr,OnBoardComp,Native
3384,15500.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,120000.0,1800.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3385,37500.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,65000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3386,13700.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,217000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3387,63000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15426.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3388,18900.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,161000.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3389,18990.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,154100.0,1400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3390,39900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,39298.0,1598.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3391,60900.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12800.0,1364.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3392,16900.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,211000.0,1900.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3393,7300.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,202000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3394,15500.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,173000.0,2000.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3395,36486.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,128000.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3396,16200.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,238000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3397,68900.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7000.0,1398.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3398,9500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,260000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3399,4500.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,340000.0,1389.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3400,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,127000.0,1389.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,6700.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,199000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3402,15000.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,218000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403,3600.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,323915.0,1995.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,25300.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,119000.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3405,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,182000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3406,31900.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,115000.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3407,32600.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,94000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3408,12900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,190000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3409,7700.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,289547.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3411,8200.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,243205.0,1248.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3412,34900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,103029.0,1362.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3413,19000.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,230000.0,1998.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3414,47900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,62000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3415,16500.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,180000.0,1700.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3418,24500.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,122000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3419,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,197800.0,1300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3420,7400.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,187203.0,1796.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,195345.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3422,26500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,199100.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3424,39900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,155281.0,1364.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3425,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,165000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3426,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,226000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3427,55000.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,15000.0,1400.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3428,9900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,164000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3430,21500.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,165247.0,1789.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3432,21900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,176400.0,2000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3434,3350.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,246700.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3435,15999.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,123459.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3436,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,172000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3437,39400.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,37310.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3438,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,213000.0,1700.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3439,9900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,227864.0,1910.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3442,40900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,65743.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3443,27000.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,191000.0,2000.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3444,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,180000.0,1800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3445,9990.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,130000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3447,7500.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,175000.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,17800.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,220504.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3449,8800.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,229413.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3450,18800.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,140000.0,1800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3451,10900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,237000.0,1900.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,35900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,76000.0,2000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3453,5499.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,231000.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3454,24500.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,209000.0,1998.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3455,14300.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,219800.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3456,15700.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,114561.0,1910.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3457,39900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,166779.0,1362.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3458,10300.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,204540.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3459,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,142000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3461,8700.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,191000.0,1598.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3463,31500.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,100000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3464,3500.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,160104.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3465,51900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,90496.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3466,29986.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,229000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3467,28990.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,198000.0,1956.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3468,3990.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,204000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,19990.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,155000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3470,14900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,198900.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3472,32900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,146200.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3473,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,156000.0,1248.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3474,2190.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,198000.0,1600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3475,34900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,135788.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3476,18500.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,147000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3477,4000.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,226000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3478,22900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,135000.0,1796.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3479,9600.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,213000.0,1686.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,62900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,37620.0,1598.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3481,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,75599.0,1398.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3482,21500.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,135000.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3483,23500.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,101251.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3485,11300.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,217000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3486,14299.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,201000.0,1300.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3487,6500.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,124000.0,2200.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3489,37900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,129000.0,1995.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3490,15600.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,170610.0,1300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3491,31900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,180000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3493,15500.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,134000.0,1910.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3494,74715.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3500.0,1598.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3495,19500.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,125000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3496,6500.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,303000.0,1398.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3497,32900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,150000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3498,14800.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,127000.0,1595.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3499,40499.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,50057.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3501,13900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,169000.0,1800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3503,19900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,164500.0,1600.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3504,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,189000.0,1598.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3505,3000.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,164000.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,47900.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,62000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3507,6400.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,176761.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,7900.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,360000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3509,25999.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,160000.0,1400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3510,9000.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,90123.0,1199.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3511,14900.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,174026.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3512,27000.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,150000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3514,7900.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,143000.0,1300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3517,3850.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,290000.0,1995.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3518,14200.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,226000.0,1910.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3519,11900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,232400.0,1689.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3520,22273.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,165000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3522,14500.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,230000.0,1910.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3523,10900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,220000.0,1300.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3525,25999.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,133737.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3526,15900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,134000.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3527,13500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,194000.0,1700.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3528,34900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,164305.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3529,10000.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,282000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3530,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,160000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3531,11900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,211000.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3532,17500.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,139122.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3533,12900.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,216000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3534,25700.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,197562.0,1956.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3535,5100.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,280000.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3536,9900.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,217000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3537,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,185700.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3538,26900.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,209140.0,1700.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3539,5900.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,255300.0,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3543,18000.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,145000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,32900.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,97000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3545,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,163000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
